date,unit_id,source,daily_yield_kwh,installed_kw,full_load_hours,monthly_yield,rolling_mean_7,rolling_std_7,z_score,fleet_avg_yield,pct_dev_from_fleet,day_change_pct,lag_1,lag_7,ratio_to_rollmean,performance_ratio,rule_anomaly,iso_pred,ml_anomaly,anomaly_flag,explanation
2025-12-05,Bissell-INV-2,Bissell,0.15232,7.6,,,0.4199585714285714,0.5138263249198579,-1.2735756791571462,0.1342325,13.474754523124027,-79.75760153093769,0.75248,0.0971,0.3627024425746359,0.020042105260520776,1,1,0,1,Sharp drop from yesterday (-80%) | Only 36% of 7-day avg
2025-12-06,Bissell-INV-2,Bissell,0.09058,7.6,,,0.4143528571428572,0.5177185267338852,-1.2777933497120433,0.1665025,-45.598414164361415,-40.53308823529412,0.15232,0.12982,0.21860594954257695,0.011918421051063366,1,1,0,1,46% below fleet avg | Sharp drop from yesterday (-41%) | Only 22% of 7-day avg
2025-12-07,Bissell-INV-2,Bissell,0.02888,7.6,,,0.3987328571428571,0.5289654865144838,-1.2820082877301375,0.09758249999999999,-70.40452877919166,-68.11658202693751,0.09058,0.13822,0.07242944595665335,0.0037999999995,1,1,0,1,70% below fleet avg | Sharp drop from yesterday (-68%) | Only 7% of 7-day avg
2025-12-08,Bissell-INV-2,Bissell,0.00414,7.6,,,0.3954028571428571,0.5317583812442495,-1.2836983617425795,0.10435,-96.03258173423495,-85.66481994459834,0.02888,0.02745,0.010470334027034872,0.0005447368420335873,1,1,0,1,96% below fleet avg | Sharp drop from yesterday (-86%) | Only 1% of 7-day avg
2025-12-09,Bissell-INV-2,Bissell,0.00209,7.6,,,0.1881742857142857,0.26858735126881866,-1.2838384042537154,0.05194,-95.97612445174963,-49.51690821256038,0.00414,1.45269,0.011106724709807721,0.0002749999999638158,1,1,0,1,96% below fleet avg | Sharp drop from yesterday (-50%) | Only 1% of 7-day avg
2025-12-10,Bissell-INV-2,Bissell,0.03143,7.6,,,0.15170285714285714,0.270302108186694,-1.2818340885089683,0.0994925,-68.40967843395555,1403.8277511961724,0.00209,0.28673,0.2071813305613706,0.004135526315245326,1,1,0,1,68% below fleet avg | Only 21% of 7-day avg
2025-12-11,Bissell-INV-2,Bissell,8e-05,7.6,,,0.04421714285714286,0.05710143334603096,-1.2839757142280488,0.03357333333333334,-99.76171267588228,-99.74546611517658,0.03143,0.75248,0.001809252996042999,1.0526315788088643e-05,1,1,0,1,100% below fleet avg | Sharp drop from yesterday (-100%) | Only 0% of 7-day avg
2025-12-15,Bissell-INV-2,Bissell,0.00766,7.6,,,0.023551428571428574,0.032208013712647254,-1.2834578985039458,0.02877,-73.375040897635,9475.0,8e-05,0.15232,0.3252456491767588,0.0010078947367094875,1,-1,1,1,73% below fleet avg | Only 33% of 7-day avg
2025-08-21,Bissell-INV-3,Bissell,35.77678,7.6,,,36.40574,0.8894837621901809,1.3665672290516704,39.125460000000004,-8.558825889623824,-3.3965983253543275,37.0347,,0.9827236034487221,4.707471052012175,0,1,0,0,Normal Operation
2025-08-22,Bissell-INV-3,Bissell,42.92988,7.6,,,38.58045333333333,3.8188643505803292,1.9025285328037278,46.79933,-8.2681739245355,19.993694234081417,35.77678,,1.1127365359855959,5.648668420309385,0,1,0,0,Normal Operation
2025-08-23,Bissell-INV-3,Bissell,45.75087,7.6,,,40.3730575,4.75144210517449,2.1138972370398657,50.92786,-10.165339756860686,6.5711574316070775,42.92988,,1.1332030029894762,6.019851314997388,0,1,0,0,Normal Operation
2025-08-24,Bissell-INV-3,Bissell,46.17663,7.6,,,41.533772,4.865022334138868,2.14579821489359,51.052533333333336,-9.550756867248818,0.9306052540640319,45.75087,,1.111785127507519,6.075872367621597,0,1,0,0,Normal Operation
2025-08-25,Bissell-INV-3,Bissell,43.77024,7.6,,,41.90651666666667,4.44616524305009,1.965494301662136,48.074513333333336,-8.953337298288062,-5.211272455352423,46.17663,,1.0444733535624857,5.759242104505363,0,1,0,0,Normal Operation
2025-08-26,Bissell-INV-3,Bissell,39.82821,7.6,,,41.60961571428572,4.134090674190465,1.6701292797513945,44.54311666666666,-10.585039888080308,-9.006187765934115,43.77024,,0.9571876431766396,5.240553946678874,0,1,0,0,Normal Operation
2025-08-27,Bissell-INV-3,Bissell,42.64817,7.6,,,42.41154,3.6099722414906923,1.8814208090364113,46.85271,-8.973952627095128,7.080308153442005,39.82821,37.0347,1.0055793776645323,5.6116013150511055,0,1,0,0,Normal Operation
2025-08-28,Bissell-INV-3,Bissell,42.3101,7.6,,,43.34487142857142,2.1634807769381625,1.856090191827165,46.11939666666666,-8.25964115297562,-0.7926952082586425,42.64817,35.77678,0.9761270158280949,5.567118420320116,0,1,0,0,Normal Operation
2025-08-29,Bissell-INV-3,Bissell,39.43605,7.6,,,42.84575285714286,2.628267048498651,1.6407458537012338,43.53034,-9.405600783053716,-6.792822517554908,42.3101,42.92988,0.9204191166991049,5.188953946685665,0,1,0,0,Normal Operation
2025-08-30,Bissell-INV-3,Bissell,38.35196,7.6,,,41.78876571428572,2.750170963090943,1.5595180937391795,42.55417666666667,-9.874980544176719,-2.748982212975193,39.43605,45.75087,0.9177576638970081,5.046310525651801,0,1,0,0,Normal Operation
2025-08-31,Bissell-INV-3,Bissell,39.99319,7.6,,,40.90541714285714,1.9953800065293625,1.6824907588154387,43.47122666666667,-8.00077875247442,4.279390153723561,38.35196,46.17663,0.9776991115712377,5.26226184141286,0,1,0,0,Normal Operation
2025-09-01,Bissell-INV-3,Bissell,25.06289,7.6,,,38.23293857142857,6.009335965657732,0.5638061251028741,28.221166666666665,-11.191162661199055,-37.33210579101092,39.99319,43.77024,0.6555313542672323,3.297748683776612,1,1,0,1,Sharp drop from yesterday (-37%)
2025-09-02,Bissell-INV-3,Bissell,34.19581,7.6,,,37.428309999999996,6.135881337056091,1.2481096732516828,38.25787666666667,-10.617595696573744,36.44001150705287,25.06289,39.82821,0.9136348929215979,4.499448683618494,0,1,0,0,Normal Operation
2025-09-03,Bissell-INV-3,Bissell,26.61639,7.6,,,35.13805571428571,6.816989334361255,0.6802054324491744,30.12877,-11.657893766932474,-22.164762291052618,34.19581,42.64817,0.7574804427332436,3.5021565784865585,0,1,0,0,Normal Operation
2025-09-04,Bissell-INV-3,Bissell,41.98384,7.6,,,35.09144714285714,6.7606631608462555,1.831644464106017,45.79528333333334,-8.322785788893345,57.73679300611392,26.61639,42.3101,1.1964123288471846,5.524189472957344,0,1,0,0,Normal Operation
2025-09-05,Bissell-INV-3,Bissell,40.66431,7.6,,,35.266912857142856,6.906580282196369,1.7327758590061368,44.39792,-8.40942548640996,-3.1429473816592335,41.98384,39.43605,1.1530442191968309,5.350567104559136,0,1,0,0,Normal Operation
2025-09-06,Bissell-INV-3,Bissell,36.09315,7.6,,,34.944225714285714,6.790205816271582,1.3902719273877817,40.405813333333334,-10.67337340211095,-11.241208814314074,40.66431,38.35196,1.0328788021825224,4.749098683585645,0,1,0,0,Normal Operation
2025-09-07,Bissell-INV-3,Bissell,20.23024,7.6,,,32.12094714285714,8.285070832150861,0.20170949642756095,22.97503,-11.946839677164876,-43.94991847483526,36.09315,39.99319,0.629814554016626,2.6618736838602794,1,1,0,1,Sharp drop from yesterday (-44%) | Only 63% of 7-day avg
2025-09-08,Bissell-INV-3,Bissell,31.73719,7.6,,,33.07441857142857,7.700884545726817,1.0638923156541535,35.12876666666667,-9.654698950158016,56.879948038184416,20.23024,25.06289,0.9595690981082489,4.175946052082113,0,1,0,0,Normal Operation
2025-09-09,Bissell-INV-3,Bissell,6.42071,7.6,,,29.106547142857142,12.614650033978624,-0.8329990499373932,7.06901,-9.171015459141941,-79.76912889893528,31.73719,34.19581,0.22059332452819205,0.8448302630467328,1,1,0,1,Sharp drop from yesterday (-80%) | Only 22% of 7-day avg
2025-09-15,Bissell-INV-3,Bissell,17.17569,7.6,,,27.757875714285714,13.405151000579153,-0.027159189928822637,18.33655333333333,-6.330869886870905,167.50452831540437,6.42071,26.61639,0.6187681714613948,2.2599592102289527,1,1,0,1,Only 62% of 7-day avg
2025-09-16,Bissell-INV-3,Bissell,34.64675,7.6,,,26.709719999999997,12.352979103210947,1.281897316415339,37.931419999999996,-8.65949653325239,101.71969801504335,17.17569,41.98384,1.297158861968708,4.558782894137002,0,1,0,0,Normal Operation
2025-09-17,Bissell-INV-3,Bissell,33.44044,7.6,,,25.67773857142857,11.244951951239303,1.1915119617678238,36.22452333333333,-7.685631381916888,-3.481740711610748,34.64675,40.66431,1.302312503325609,4.400057894157888,0,1,0,0,Normal Operation
2025-09-18,Bissell-INV-3,Bissell,30.87032,7.6,,,24.931620000000002,10.593071025609127,0.9989402283935889,33.75682333333333,-8.550873714463323,-7.685664423075778,33.44044,36.09315,1.2381995232865652,4.061884209991858,0,1,0,0,Normal Operation
2025-09-19,Bissell-INV-3,Bissell,28.64438,7.6,,,26.133639999999996,10.447061555544362,0.8321569170357365,31.395259999999997,-8.762087015404155,-7.210615244675134,30.87032,20.23024,1.0960731072634327,3.7689973679251323,0,1,0,0,Normal Operation
2025-09-20,Bissell-INV-3,Bissell,29.00942,7.6,,,25.74395857142857,10.252267615569115,0.859508319130164,31.62146,-8.260339655150005,1.2743861099454579,28.64438,31.73719,1.1268437959292201,3.81702894686618,0,1,0,0,Normal Operation
2025-09-21,Bissell-INV-3,Bissell,21.20944,7.6,,,27.856634285714286,6.410721230521693,0.2750781489885507,23.16002333333333,-8.422199343995086,-26.88774887605474,29.00942,6.42071,0.7613784128298463,2.790715789106485,0,1,0,0,Normal Operation
2025-09-22,Bissell-INV-3,Bissell,32.0074,7.6,,,29.97545,4.440433633768184,1.0841383773458457,34.94072333333333,-8.395141981651543,50.91110373494065,21.20944,17.17569,1.0677871391065759,4.211499999445855,0,1,0,0,Normal Operation
2025-09-23,Bissell-INV-3,Bissell,29.56751,7.6,,,29.24984428571429,3.9362535258959475,0.9013244050245295,32.70325,-9.588465977858819,-7.622893455888324,32.0074,34.64675,1.0108604240819838,3.89046184159336,0,1,0,0,Normal Operation
2025-09-24,Bissell-INV-3,Bissell,13.24681,7.6,,,26.365039999999997,6.7484059162367815,-0.32153891998787176,15.115773333333332,-12.3643249471613,-55.198087360078674,29.56751,33.44044,0.5024384563610585,1.7430013155601314,1,1,0,1,Sharp drop from yesterday (-55%) | Only 50% of 7-day avg
2025-09-25,Bissell-INV-3,Bissell,27.49674,7.6,,,25.883099999999995,6.4884927413614015,0.7461675375166451,30.08697666666667,-8.6091623471437,107.57254010588211,13.24681,30.87032,1.0623433823204198,3.617992104787106,0,1,0,0,Normal Operation
2025-09-26,Bissell-INV-3,Bissell,29.84968,7.6,,,26.055285714285713,6.589192951907046,0.9224665952748711,32.06511666666666,-6.909180121276873,8.55715986695149,27.49674,28.64438,1.1456285809404212,3.9275894731674224,0,1,0,0,Normal Operation
2025-09-27,Bissell-INV-3,Bissell,17.6416,7.6,,,24.43131142857143,7.119303958263557,0.007750112475886051,19.429656666666666,-9.202718798640491,-40.898528895452145,29.84968,29.00942,0.7220897679134315,2.3212631575893075,1,1,0,1,Sharp drop from yesterday (-41%)
2025-09-28,Bissell-INV-3,Bissell,18.13382,7.6,,,23.991937142857143,7.439013460028823,0.04463074785534917,20.516193333333334,-11.612160669915758,2.7901097406130893,17.6416,21.20944,0.7558297561079995,2.38602894705447,0,1,0,0,Normal Operation
2025-09-29,Bissell-INV-3,Bissell,14.78483,7.6,,,21.531569999999995,7.190072546379449,-0.20629948472249876,16.691406666666666,-11.422504433733213,-18.468199199065616,18.13382,32.0074,0.6866582417962714,1.9453723681650825,0,1,0,0,Normal Operation
2025-09-30,Bissell-INV-3,Bissell,8.67242,7.6,,,18.546557142857143,7.622249821749252,-0.6642848662587717,9.96975,-13.012663305196941,-41.342443572229094,14.78483,29.56751,0.4676026894227329,1.1411078945866964,1,1,0,1,Sharp drop from yesterday (-41%) | Only 47% of 7-day avg
2025-10-01,Bissell-INV-3,Bissell,13.84859,7.6,,,18.632525714285716,7.555615962108005,-0.27644926747750376,15.904233333333332,-12.92513313983959,59.68541652733607,8.67242,13.24681,0.7432481356319245,1.8221828944970813,0,1,0,0,Normal Operation
2025-10-02,Bissell-INV-3,Bissell,26.01269,7.6,,,18.42051857142857,7.28127617227779,0.6349719198357457,28.398480000000003,-8.401118651124962,87.83637901042634,13.84859,27.49674,1.4121583981319195,3.4227223679706946,0,1,0,0,Normal Operation
2025-10-03,Bissell-INV-3,Bissell,23.92358,7.6,,,17.573932857142857,5.954590647933448,0.47844088863508305,30.79174,-22.30520262829235,-8.031118657855064,26.01269,29.84968,1.3613105383474278,3.1478394732700212,1,1,0,1,22% below fleet avg
2025-10-04,Bissell-INV-3,Bissell,15.8298,7.6,,,17.315104285714288,5.9904281104966035,-0.12800287436030777,21.42624,-26.119561807105697,-33.83180945326745,23.92358,17.6416,0.9142191544376694,2.08286842077857,1,1,0,1,26% below fleet avg | Sharp drop from yesterday (-34%)
2025-10-05,Bissell-INV-3,Bissell,27.7555,7.6,,,18.689629999999998,7.192793782177597,0.7655556834895636,36.3888125,-23.725183391908562,75.33702257766997,15.8298,18.13382,1.4850748783424246,3.652039473203679,1,1,0,1,24% below fleet avg
2025-10-06,Bissell-INV-3,Bissell,15.47276,7.6,,,18.787905714285717,7.135017835791392,-0.1547548593586491,19.130295,-19.119072653133735,-44.253355190863076,27.7555,14.78483,0.8235489486947692,2.03588947341633,1,1,0,1,Sharp drop from yesterday (-44%)
2025-10-07,Bissell-INV-3,Bissell,17.18315,7.6,,,20.003724285714288,5.706072250660808,-0.026600233486721823,21.7389125,-20.95671759012983,11.054201060444303,15.47276,8.67242,0.8589975423432723,2.260940789176192,1,1,0,1,21% below fleet avg
2025-10-08,Bissell-INV-3,Bissell,18.92424,7.6,,,20.728817142857142,5.0819099733948345,0.1038546554914373,25.557357500000002,-25.953847144566733,10.13254263624539,17.18315,13.84859,0.9129435543121708,2.490031578619733,1,1,0,1,26% below fleet avg
2025-10-09,Bissell-INV-3,Bissell,26.42236,7.6,,,20.78734142857143,5.154738857234221,0.6656673200549662,34.427597500000005,-23.252384950089763,39.62177609246132,18.92424,26.01269,1.271079329192735,3.476626315332023,1,1,0,1,23% below fleet avg
2025-10-10,Bissell-INV-3,Bissell,23.82348,7.6,,,20.773041428571428,5.1447175130691445,0.4709406822203004,31.360477500000002,-24.033427105054976,-9.835911705086154,26.42236,23.92358,1.1468460254494137,3.134668420640175,1,1,0,1,24% below fleet avg
2025-10-11,Bissell-INV-3,Bissell,7.21899,7.6,,,19.542925714285712,7.158830111002399,-0.7731862150044,8.6856325,-16.885845674810003,-69.698003818082,23.82348,15.8298,0.36939146702858255,0.9498671051381754,1,1,0,1,Sharp drop from yesterday (-70%) | Only 37% of 7-day avg
2025-10-12,Bissell-INV-3,Bissell,9.63138,7.6,,,16.953765714285716,6.968491071219168,-0.5924327389508811,11.49287,-16.19691164903136,33.417278594374,7.21899,27.7555,0.5680967970034075,1.267286841938515,1,1,0,1,Only 57% of 7-day avg
2025-10-13,Bissell-INV-3,Bissell,23.54608,7.6,,,18.107097142857146,7.3406768861931155,0.4501558944135004,29.242597500000002,-19.480203493568585,144.47254702856705,9.63138,15.47276,1.3003785097595302,3.0981684206449778,0,1,0,0,Normal Operation
2025-10-14,Bissell-INV-3,Bissell,26.65182,7.6,,,19.459764285714282,7.986069897765397,0.6828601009134677,34.2236975,-22.124662303886815,13.19005116775276,23.54608,17.18315,1.3695859624669726,3.5068184205912085,1,1,0,1,22% below fleet avg
2025-10-15,Bissell-INV-3,Bissell,24.58616,7.6,,,20.26861,8.206475101042635,0.5280861110757085,31.850875000000002,-22.808525667731004,-7.750540113208038,26.65182,18.92424,1.2130165807515654,3.2350210522059184,1,1,0,1,23% below fleet avg
2025-10-16,Bissell-INV-3,Bissell,23.43396,7.6,,,19.841695714285713,7.90519251729275,0.4417550638118478,30.5926375,-23.400001061582216,-4.686376400381354,24.58616,26.42236,1.1810462339641095,3.0834157890679714,1,1,0,1,23% below fleet avg
2025-10-17,Bissell-INV-3,Bissell,22.95838,7.6,,,19.71811,7.839054080374285,0.4061212159922446,29.35705,-21.79602514483588,-2.0294478611382782,23.43396,23.82348,1.1643296441107018,3.0208394732867316,1,1,0,1,22% below fleet avg
2025-10-18,Bissell-INV-3,Bissell,23.72973,7.6,,,22.076787142857142,5.6217761495002545,0.4639162631255365,30.99603,-23.4426795940176,3.3597753848485956,22.95838,7.21899,1.0748724370703002,3.122332894326009,1,1,0,1,23% below fleet avg
2025-10-19,Bissell-INV-3,Bissell,9.81291,7.6,,,22.10272,5.554818006058594,-0.5788312157693078,12.2688475,-20.017670769808024,-58.64719067600011,23.72973,9.63138,0.4439684346341098,1.2911723682511616,1,1,0,1,20% below fleet avg | Sharp drop from yesterday (-59%) | Only 44% of 7-day avg
2025-10-20,Bissell-INV-3,Bissell,16.42436,7.6,,,21.08533142857143,5.888561597788295,-0.0834541957791579,16.297655,0.7774431351763598,67.37501923486508,9.81291,23.54608,0.7789472057795316,2.161099999715645,0,1,0,0,Normal Operation
2025-10-21,Bissell-INV-3,Bissell,19.3059,7.6,,,20.035914285714284,5.362253769961031,0.1324513466029848,24.29681,-20.54142086880782,17.544306140391463,16.42436,26.65182,0.9635647130314212,2.540249999665757,1,1,0,1,21% below fleet avg
2025-10-22,Bissell-INV-3,Bissell,20.97431,7.6,,,19.51993571428571,5.013894132205155,0.2574605312631978,17.112972499999998,22.56380356933527,8.641969553348972,19.3059,24.58616,1.0745071247122702,2.759777631215819,0,1,0,0,Normal Operation
2025-10-23,Bissell-INV-3,Bissell,19.15356,7.6,,,18.90845,4.708716169990786,0.12103694655075713,25.210630000000002,-24.025857345729733,-8.68085767779727,20.97431,23.43396,1.012962987393839,2.5202052628262885,1,1,0,1,24% below fleet avg
2025-10-24,Bissell-INV-3,Bissell,9.28487,7.6,,,16.95509142857143,5.51564651497117,-0.6183957411964984,11.32047,-17.981585568622016,-51.52405088140273,19.15356,22.95838,0.547615448643717,1.2216934208918824,1,1,0,1,Sharp drop from yesterday (-52%) | Only 55% of 7-day avg
2025-10-25,Bissell-INV-3,Bissell,18.83716,7.6,,,16.256152857142858,4.774253647017139,0.09733000040053555,23.049965,-18.276839031283696,102.88016956618674,9.28487,23.72973,1.158771092052342,2.4785736838843984,0,1,0,0,Normal Operation
2025-10-26,Bissell-INV-3,Bissell,5.30542,7.6,,,15.612225714285714,5.947852045788845,-0.9165645365741845,6.6017825,-19.636552700783984,-71.83535097647416,18.83716,9.81291,0.33982470512231555,0.6980815788555156,1,1,0,1,Sharp drop from yesterday (-72%) | Only 34% of 7-day avg
2025-10-27,Bissell-INV-3,Bissell,5.00711,7.6,,,13.98119,7.134991689530264,-0.9389160508158805,6.150105,-18.584967245504757,-5.622740518187063,5.30542,16.42436,0.3581318900352451,0.6588302630712065,1,1,0,1,Only 36% of 7-day avg
2025-10-28,Bissell-INV-3,Bissell,20.64015,7.6,,,14.171797142857143,7.3164601251235615,0.23242287915966395,26.59805,-22.399762387754006,312.2168276710517,5.00711,19.3059,1.4564243187002295,2.715809210168972,1,1,0,1,22% below fleet avg
2025-10-29,Bissell-INV-3,Bissell,14.30792,7.6,,,13.219455714285713,6.690530639889072,-0.24203298563432635,17.565694999999998,-18.546234577194564,-30.67918595552842,20.64015,20.97431,1.0823380559802995,1.8826210523838656,1,1,0,1,Sharp drop from yesterday (-31%)
2025-10-30,Bissell-INV-3,Bissell,11.66995,7.6,,,12.15036857142857,6.161249122695294,-0.4396885252547448,14.969312500000001,-22.040841887558912,-18.43713132307141,14.30792,19.15356,0.9604605761903611,1.5355197366400632,1,1,0,1,22% below fleet avg
2025-10-31,Bissell-INV-3,Bissell,9.56568,7.6,,,12.190484285714286,6.140361180557254,-0.5973554518524915,12.14115,-21.212735200437123,-18.03152541356218,11.66995,9.28487,0.7846841663563022,1.2586421050975471,1,1,0,1,21% below fleet avg
2025-11-01,Bissell-INV-3,Bissell,6.65133,7.6,,,10.449651428571428,5.649699866079627,-0.8157193535999591,9.202235,-27.720493985676253,-30.4667310635522,9.56568,18.83716,0.6365121406037934,0.8751749998848454,1,1,0,1,28% below fleet avg | Sharp drop from yesterday (-30%) | Only 64% of 7-day avg
2025-11-02,Bissell-INV-3,Bissell,17.6501,7.6,,,12.213177142857143,5.702745442403717,0.008386993140477821,22.60348,-21.914236213985017,165.36196520094478,6.65133,5.30542,1.4451685906216027,2.322381578641792,1,1,0,1,22% below fleet avg
2025-11-03,Bissell-INV-3,Bissell,12.93317,7.6,,,13.345471428571429,4.73892018442108,-0.3450390672399436,17.500075000000002,-26.09648815641668,-26.724664449493197,17.6501,5.00711,0.9691055177970083,1.70173289451293,1,1,0,1,26% below fleet avg
2025-11-04,Bissell-INV-3,Bissell,16.69161,7.6,,,12.781394285714285,3.8837527771252143,-0.06342991841301766,22.2394225,-24.945847850817803,29.060470093565606,12.93317,20.64015,1.3059302941112003,2.1962644733952286,1,1,0,1,25% below fleet avg
2025-11-05,Bissell-INV-3,Bissell,8.54109,7.6,,,11.957561428571427,4.110965203908548,-0.6741250471624021,11.6332625,-26.580441211003325,-48.83004096069822,16.69161,14.30792,0.7142835978979473,1.1238276314310753,1,1,0,1,27% below fleet avg | Sharp drop from yesterday (-49%)
2025-11-06,Bissell-INV-3,Bissell,3.77194,7.6,,,10.829274285714286,5.154458654850296,-1.0314638026375282,3.6475325,3.4107304037974293,-55.83772094662392,8.54109,11.66995,0.34830958198441253,0.4963078946715384,1,1,0,1,Sharp drop from yesterday (-56%) | Only 35% of 7-day avg
2025-11-07,Bissell-INV-3,Bissell,0.1058,7.6,,,9.477862857142856,6.583093300771025,-1.3061571767183562,0.179435,-41.03714414112551,-97.19507733420998,3.77194,9.56568,0.011162854072012921,0.013921052629747232,1,1,0,1,41% below fleet avg | Sharp drop from yesterday (-97%) | Only 1% of 7-day avg
2025-11-08,Bissell-INV-3,Bissell,4.9274,7.6,,,9.231587142857142,6.736907878365985,-0.9448884929070127,4.7053375,4.719374539080482,4557.277882797731,0.1058,6.65133,0.5337543721589387,0.6483421051778497,1,1,0,1,Only 53% of 7-day avg
2025-11-09,Bissell-INV-3,Bissell,7.60903,7.6,,,7.797148571428572,5.622478715226955,-0.7439616344847019,9.7734725,-22.14609495016781,54.42281933676991,4.9274,17.6501,0.9758734144051356,1.0011881577630015,1,1,0,1,22% below fleet avg
2025-11-10,Bissell-INV-3,Bissell,8.86132,7.6,,,7.2154557142857145,5.197095023077261,-0.650131130077429,13.05791,-32.13829778026206,16.45794536228664,7.60903,12.93317,1.22810261051531,1.1659631577413205,1,1,0,1,32% below fleet avg
2025-11-11,Bissell-INV-3,Bissell,11.98647,7.6,,,6.543292857142857,3.912825854280126,-0.4159725878480817,16.8628875,-28.918045617696368,35.267319090158146,8.86132,16.69161,1.8318712397357142,1.577167105055636,1,1,0,1,29% below fleet avg
2025-11-12,Bissell-INV-3,Bissell,12.08953,7.6,,,7.050212857142857,4.412709198280538,-0.40825059710774725,16.4994725,-26.727778719790717,0.8598027609463044,11.98647,8.54109,1.7147751767575117,1.5907276313696412,1,1,0,1,27% below fleet avg
2025-11-13,Bissell-INV-3,Bissell,7.1449,7.6,,,7.532064285714286,4.17270180151435,-0.7787375665855313,9.2561275,-22.808971676026616,-40.900101161914485,12.08953,3.77194,0.9485978515349105,0.9401184209289318,1,1,0,1,23% below fleet avg | Sharp drop from yesterday (-41%)
2025-11-14,Bissell-INV-3,Bissell,11.10035,7.6,,,9.102714285714287,2.732011276397138,-0.48236702249610475,16.0519325,-30.847267141769542,55.360466906464765,7.1449,0.1058,1.2194549505086993,1.4605723682288723,1,1,0,1,31% below fleet avg
2025-11-15,Bissell-INV-3,Bissell,10.47202,7.6,,,9.894802857142858,2.034421797708061,-0.5294459904941099,14.7238925,-28.8773671752305,-5.660452147905248,11.10035,4.9274,1.0583353857709379,1.3778973682397504,1,1,0,1,29% below fleet avg
2025-11-16,Bissell-INV-3,Bissell,9.07718,7.6,,,10.104538571428572,1.824329027299309,-0.6339573582822745,12.1702875,-25.41523772339682,-13.319684263399045,10.47202,7.60903,0.8983270176006016,1.194365789316531,1,1,0,1,25% below fleet avg
2025-11-17,Bissell-INV-3,Bissell,5.81105,7.6,,,9.668785714285715,2.433390851882983,-0.8786791282874064,7.3424825,-20.857148788457156,-35.981769668553454,9.07718,8.86132,0.6010113545916228,0.7646118420046564,1,1,0,1,21% below fleet avg | Sharp drop from yesterday (-36%) | Only 60% of 7-day avg
2025-11-18,Bissell-INV-3,Bissell,3.01758,7.6,,,8.387515714285714,3.237891637659879,-1.0879858377130065,3.4962625000000003,-13.691263166398047,-48.07169100248664,5.81105,11.98647,0.35977041384264147,0.39704999994775664,1,1,0,1,Sharp drop from yesterday (-48%) | Only 36% of 7-day avg
2025-11-19,Bissell-INV-3,Bissell,7.83681,7.6,,,7.779984285714286,2.796377403551679,-0.7268947312163786,10.9492275,-28.42590949649864,159.70512795021173,3.01758,12.08953,1.007304091009895,1.031159210390637,1,1,0,1,28% below fleet avg
2025-11-20,Bissell-INV-3,Bissell,8.21295,7.6,,,7.932562857142857,2.785065086466802,-0.6987116379011308,12.39896,-33.760976724357455,4.799657003295987,7.83681,7.1449,1.0353463498331212,1.0806513156472826,1,1,0,1,34% below fleet avg
2025-11-21,Bissell-INV-3,Bissell,5.35913,7.6,,,7.112388571428572,2.530428339572861,-0.9125402000453335,6.9575825,-22.974251469820977,-34.74780681728246,8.21295,11.10035,0.7534922966350375,0.7051486841177437,1,1,0,1,23% below fleet avg | Sharp drop from yesterday (-35%)
2025-11-22,Bissell-INV-3,Bissell,6.17323,7.6,,,6.498275714285714,2.056427272705685,-0.8515420178048294,10.468227500000001,-41.028889557374555,15.190898522707963,5.35913,10.47202,0.9499796977648829,0.8122671051562808,1,1,0,1,41% below fleet avg
2025-11-23,Bissell-INV-3,Bissell,6.06478,7.6,,,6.067932857142857,1.7133867613656213,-0.8596678658136524,8.9659125,-32.357359049359744,-1.7567788661689288,6.17323,9.07718,0.9994804065541651,0.797997368316053,1,1,0,1,32% below fleet avg
2025-11-24,Bissell-INV-3,Bissell,6.64121,7.6,,,6.186527142857143,1.7213546415608187,-0.8164776162265084,10.0896425,-34.177945349978664,9.504549216954295,6.06478,5.81105,1.073495653630863,0.8738434209376522,1,1,0,1,34% below fleet avg
2025-11-25,Bissell-INV-3,Bissell,6.53223,7.6,,,6.68862,1.007552696967181,-0.824643175617947,10.671855,-38.79011661620308,-1.6409660287808991,6.64121,3.01758,0.9766184951489816,0.8595039472553285,1,1,0,1,39% below fleet avg
2025-11-26,Bissell-INV-3,Bissell,6.56244,7.6,,,6.506567142857143,0.8714502318681083,-0.8223796268088505,5.5760125,17.690553954516673,0.46247606100824346,6.53223,7.83681,1.008587148170077,0.8634789472548053,0,1,0,0,Normal Operation
2025-11-27,Bissell-INV-3,Bissell,2.65032,7.6,,,5.711905714285715,1.4198031030725335,-1.1155035780515983,2.8279775000000003,-6.282139795566939,-59.61380218333425,6.56244,8.21295,0.4639992556087611,0.34872631574358864,1,1,0,1,Sharp drop from yesterday (-60%) | Only 46% of 7-day avg
2025-11-28,Bissell-INV-3,Bissell,0.0831,7.6,,,4.958187142857144,2.571556155947138,-1.3078580227285015,0.1477475,-43.75539319612587,-96.86452956624106,2.65032,5.35913,0.016760158015204255,0.010934210524877077,1,1,0,1,44% below fleet avg | Sharp drop from yesterday (-97%) | Only 2% of 7-day avg
2025-11-29,Bissell-INV-3,Bissell,0.1377,7.6,,,4.095968571428571,3.0614328746106367,-1.3037670010477111,0.27819249999999995,-50.501900480775355,65.70397111913357,0.0831,6.17323,0.03361842200814428,0.018118421050247576,1,1,0,1,51% below fleet avg | Only 3% of 7-day avg
